ID,Title,Creator,Tags,Published Time,Duration,Description,View Count,Like Count,Like Rate,Comment Count,Error,YouTube Links,Archive URL
eWxviJxldfk,Crnogorci Ostrog Brane,SrpskiGuslar,"['Gusle', 'Guslar', 'srbin', 'srpski', 'pjesma', 'pesma', 'Cetnik', 'Cetnicke', 'Djurisic', 'Draza', 'Crna', 'Montenegro', 'Srbija']",2007-10-02T09:22:43Z,PT2M42S,"Cetnicke uz gusle,


chetniks Cetnici serbs srbi serbia srbija yugoslavia bosnia bosna Serbian kosovo cetnik republika srpska rs rsk vojska
serbia srbija srbi srbin serb serbs cetnik chetnik cetnici chetniks serbian beograd belgrade srpski srpska serbien cccc
Srbija srpske zene cure serbia girls women balkan kosovo je srbija muzika song music igra folk sexy
dance bosnia italy spain russia poland czech republic belorus slovakia slovenia croatia hrvatska ukraine hungary romania moldova estonia germany france greece portugal england scotland ireland north ireland norway sweden finland europe union belgium holland netherlands ljudi people britney spears maradona liverpool
serbia srbija srbi srbin serb serbs cetnik chetnik cetnici chetniks serbian beograd belgrade srpski srpska serbien cccc
Srbija srpske zene cure serbia girls women balkan kosovo je srbija muzika song music igra folk sexy
dance bosnia italy spain russia poland czech republic belorus slovakia slovenia croatia hrvatska ukraine hungary romania moldova estonia germany france greece portugal england scotland ireland north ireland norway sweden finland europe union belgium holland netherlands ljudi people britney spears Hrvati Dalmacija Croatia Istra Slavonija Vukovar Zagreb dinamo torcida bbb hajduk rijeka domovinski rat oluja bljesak maestral
teroristi Republika srpska krajina serbia srbija cetnik chetnik cetnici serbs croatia bosna bosnia hrvatska ustasa balija srbi serbian yugoslavia bih cccc Chetnosong serbian eurosong Hercegovina albania kosovo screbrenica general ante gotovina arkan tudjman mladic karadzic milosevic
Dubrovnik kosovo bih kosova shqiperia albania uck kla macedonia makedonija skopje greece hellas greek makedonia vmro
serbia srbija srbi srbin serb serbs cetnik chetnik cetnici chetniks serbian beograd belgrade srpski srpska serbien
serbian serbien chetniks cetnici serbs srbi serbia srbija yugoslavia bosnia bosna krajina kosovo cetnik chetnik srbin war Tanks army
serbian serbien chetniks cetnici serbs srbi serbia srbija yugoslavia bosnia bosna cetnik chetnik srbin
Dubrovnik kosovo bih kosova shqiperia albania uck kla macedonia makedonija skopje greece hellas greek makedonia vmro
serbia srbija srbi srbin serb serbs cetnik chetnik cetnici chetniks serbian beograd belgrade srpski srpska serbien cccc
Srbija srpske zene cure serbia girls women balkan kosovo je srbija muzika song music igra folk sexy
dance bosnia italy spain russia poland czech republic belorus slovakia slovenia croatia hrvatska ukraine hungary romania moldova estonia germany france greece portugal england scotland ireland north ireland norway sweden finland europe union belgium holland netherlands ljudi people britney spears
eurosong Hercegovina albania kosovo screbrenica
serbia srbija cetnik chetnik cetnici serbs croatia bosnia hrvatska srbi serbian yugoslavia bih cccc mladic karadzic milosevic",85170,664,,121,,https://www.youtube.com/watch?v=eWxviJxldfk,https://archive.org/details/youtube-eWxviJxldfk
1BR7K-DCsz0,Nema garde bez Kokarde niti vojnika bez cetnika,SrpskiGuslar,"['Gusle', 'Guslar', 'srbin', 'srpski', 'pjesma', 'pesma', 'Cetnik', 'Cetnicke', 'Djurisic', 'Draza', 'Crna', 'Montenegro', 'Srbija']",2007-10-02T09:27:20Z,PT2M16S,"Cetnicke uz GUSLE

chetniks Cetnici serbs srbi serbia srbija yugoslavia bosnia bosna Serbian kosovo cetnik republika srpska rs rsk vojska
serbia srbija srbi srbin serb serbs cetnik chetnik cetnici chetniks serbian beograd belgrade srpski srpska serbien cccc
Srbija srpske zene cure serbia girls women balkan kosovo je srbija muzika song music igra folk sexy
dance bosnia italy spain russia poland czech republic belorus slovakia slovenia croatia hrvatska ukraine hungary romania moldova estonia germany france greece portugal england scotland ireland north ireland norway sweden finland europe union belgium holland netherlands ljudi people britney spears maradona liverpool
serbia srbija srbi srbin serb serbs cetnik chetnik cetnici chetniks serbian beograd belgrade srpski srpska serbien cccc
Srbija srpske zene cure serbia girls women balkan kosovo je srbija muzika song music igra folk sexy
dance bosnia italy spain russia poland czech republic belorus slovakia slovenia croatia hrvatska ukraine hungary romania moldova estonia germany france greece portugal england scotland ireland north ireland norway sweden finland europe union belgium holland netherlands ljudi people britney spears Hrvati Dalmacija Croatia Istra Slavonija Vukovar Zagreb dinamo torcida bbb hajduk rijeka domovinski rat oluja bljesak maestral
teroristi Republika srpska krajina serbia srbija cetnik chetnik cetnici serbs croatia bosna bosnia hrvatska ustasa balija srbi serbian yugoslavia bih cccc Chetnosong serbian eurosong Hercegovina albania kosovo screbrenica general ante gotovina arkan tudjman mladic karadzic milosevic
Dubrovnik kosovo bih kosova shqiperia albania uck kla macedonia makedonija skopje greece hellas greek makedonia vmro
serbia srbija srbi srbin serb serbs cetnik chetnik cetnici chetniks serbian beograd belgrade srpski srpska serbien
serbian serbien chetniks cetnici serbs srbi serbia srbija yugoslavia bosnia bosna krajina kosovo cetnik chetnik srbin war Tanks army
serbian serbien chetniks cetnici serbs srbi serbia srbija yugoslavia bosnia bosna cetnik chetnik srbin
Dubrovnik kosovo bih kosova shqiperia albania uck kla macedonia makedonija skopje greece hellas greek makedonia vmro
serbia srbija srbi srbin serb serbs cetnik chetnik cetnici chetniks serbian beograd belgrade srpski srpska serbien cccc
Srbija srpske zene cure serbia girls women balkan kosovo je srbija muzika song music igra folk sexy
dance bosnia italy spain russia poland czech republic belorus slovakia slovenia croatia hrvatska ukraine hungary romania moldova estonia germany france greece portugal england scotland ireland north ireland norway sweden finland europe union belgium holland netherlands ljudi people britney spears
eurosong Hercegovina albania kosovo screbrenica
serbia srbija cetnik chetnik cetnici serbs croatia bosnia hrvatska srbi serbian yugoslavia bih cccc mladic karadzic milosevic",1039571,3471,,656,,https://www.youtube.com/watch?v=1BR7K-DCsz0,https://archive.org/details/youtube-1BR7K-DCsz0
6MA8iunW2cw,Oj DJUJICU,SrpskiGuslar,"['Gusle', 'Guslar', 'srbin', 'srpski', 'pjesma', 'pesma', 'Cetnik', 'Cetnicke', 'Djurisic', 'Draza', 'Crna', 'Montenegro', 'Srbija']",2007-10-02T09:27:31Z,PT3M8S,"Cetncike uz Gusle


chetniks Cetnici serbs srbi serbia srbija yugoslavia bosnia bosna Serbian kosovo cetnik republika srpska rs rsk vojska
serbia srbija srbi srbin serb serbs cetnik chetnik cetnici chetniks serbian beograd belgrade srpski srpska serbien cccc
Srbija srpske zene cure serbia girls women balkan kosovo je srbija muzika song music igra folk sexy
dance bosnia italy spain russia poland czech republic belorus slovakia slovenia croatia hrvatska ukraine hungary romania moldova estonia germany france greece portugal england scotland ireland north ireland norway sweden finland europe union belgium holland netherlands ljudi people britney spears maradona liverpool
serbia srbija srbi srbin serb serbs cetnik chetnik cetnici chetniks serbian beograd belgrade srpski srpska serbien cccc
Srbija srpske zene cure serbia girls women balkan kosovo je srbija muzika song music igra folk sexy
dance bosnia italy spain russia poland czech republic belorus slovakia slovenia croatia hrvatska ukraine hungary romania moldova estonia germany france greece portugal england scotland ireland north ireland norway sweden finland europe union belgium holland netherlands ljudi people britney spears Hrvati Dalmacija Croatia Istra Slavonija Vukovar Zagreb dinamo torcida bbb hajduk rijeka domovinski rat oluja bljesak maestral
teroristi Republika srpska krajina serbia srbija cetnik chetnik cetnici serbs croatia bosna bosnia hrvatska ustasa balija srbi serbian yugoslavia bih cccc Chetnosong serbian eurosong Hercegovina albania kosovo screbrenica general ante gotovina arkan tudjman mladic karadzic milosevic
Dubrovnik kosovo bih kosova shqiperia albania uck kla macedonia makedonija skopje greece hellas greek makedonia vmro
serbia srbija srbi srbin serb serbs cetnik chetnik cetnici chetniks serbian beograd belgrade srpski srpska serbien
serbian serbien chetniks cetnici serbs srbi serbia srbija yugoslavia bosnia bosna krajina kosovo cetnik chetnik srbin war Tanks army
serbian serbien chetniks cetnici serbs srbi serbia srbija yugoslavia bosnia bosna cetnik chetnik srbin
Dubrovnik kosovo bih kosova shqiperia albania uck kla macedonia makedonija skopje greece hellas greek makedonia vmro
serbia srbija srbi srbin serb serbs cetnik chetnik cetnici chetniks serbian beograd belgrade srpski srpska serbien cccc
Srbija srpske zene cure serbia girls women balkan kosovo je srbija muzika song music igra folk sexy
dance bosnia italy spain russia poland czech republic belorus slovakia slovenia croatia hrvatska ukraine hungary romania moldova estonia germany france greece portugal england scotland ireland north ireland norway sweden finland europe union belgium holland netherlands ljudi people britney spears
eurosong Hercegovina albania kosovo screbrenica
serbia srbija cetnik chetnik cetnici serbs croatia bosnia hrvatska srbi serbian yugoslavia bih cccc mladic karadzic milosevic",223207,675,,83,,https://www.youtube.com/watch?v=6MA8iunW2cw,https://archive.org/details/youtube-6MA8iunW2cw
YsrkczNqhLM,na rudniku CICA DRAZA,SrpskiGuslar,"['Gusle', 'Guslar', 'srbin', 'srpski', 'pjesma', 'pesma', 'Cetnik', 'Cetnicke', 'Djurisic', 'Draza', 'Crna', 'Montenegro', 'Srbija']",2007-10-02T09:28:50Z,PT1M47S,"Cetnicke uz gusle

chetniks Cetnici serbs srbi serbia srbija yugoslavia bosnia bosna Serbian kosovo cetnik republika srpska rs rsk vojska
serbia srbija srbi srbin serb serbs cetnik chetnik cetnici chetniks serbian beograd belgrade srpski srpska serbien cccc
Srbija srpske zene cure serbia girls women balkan kosovo je srbija muzika song music igra folk sexy
dance bosnia italy spain russia poland czech republic belorus slovakia slovenia croatia hrvatska ukraine hungary romania moldova estonia germany france greece portugal england scotland ireland north ireland norway sweden finland europe union belgium holland netherlands ljudi people britney spears maradona liverpool
serbia srbija srbi srbin serb serbs cetnik chetnik cetnici chetniks serbian beograd belgrade srpski srpska serbien cccc
Srbija srpske zene cure serbia girls women balkan kosovo je srbija muzika song music igra folk sexy
dance bosnia italy spain russia poland czech republic belorus slovakia slovenia croatia hrvatska ukraine hungary romania moldova estonia germany france greece portugal england scotland ireland north ireland norway sweden finland europe union belgium holland netherlands ljudi people britney spears Hrvati Dalmacija Croatia Istra Slavonija Vukovar Zagreb dinamo torcida bbb hajduk rijeka domovinski rat oluja bljesak maestral
teroristi Republika srpska krajina serbia srbija cetnik chetnik cetnici serbs croatia bosna bosnia hrvatska ustasa balija srbi serbian yugoslavia bih cccc Chetnosong serbian eurosong Hercegovina albania kosovo screbrenica general ante gotovina arkan tudjman mladic karadzic milosevic
Dubrovnik kosovo bih kosova shqiperia albania uck kla macedonia makedonija skopje greece hellas greek makedonia vmro
serbia srbija srbi srbin serb serbs cetnik chetnik cetnici chetniks serbian beograd belgrade srpski srpska serbien
serbian serbien chetniks cetnici serbs srbi serbia srbija yugoslavia bosnia bosna krajina kosovo cetnik chetnik srbin war Tanks army
serbian serbien chetniks cetnici serbs srbi serbia srbija yugoslavia bosnia bosna cetnik chetnik srbin
Dubrovnik kosovo bih kosova shqiperia albania uck kla macedonia makedonija skopje greece hellas greek makedonia vmro
serbia srbija srbi srbin serb serbs cetnik chetnik cetnici chetniks serbian beograd belgrade srpski srpska serbien cccc
Srbija srpske zene cure serbia girls women balkan kosovo je srbija muzika song music igra folk sexy
dance bosnia italy spain russia poland czech republic belorus slovakia slovenia croatia hrvatska ukraine hungary romania moldova estonia germany france greece portugal england scotland ireland north ireland norway sweden finland europe union belgium holland netherlands ljudi people britney spears
eurosong Hercegovina albania kosovo screbrenica
serbia srbija cetnik chetnik cetnici serbs croatia bosnia hrvatska srbi serbian yugoslavia bih cccc mladic karadzic milosevic",78099,236,,28,,https://www.youtube.com/watch?v=YsrkczNqhLM,https://archive.org/details/youtube-YsrkczNqhLM
AX6yzpwHL40,Ravna Gora SVETA GORA,SrpskiGuslar,"['Gusle', 'Guslar', 'srbin', 'srpski', 'pjesma', 'pesma', 'Cetnik', 'Cetnicke', 'Djurisic', 'Draza', 'Crna', 'Montenegro', 'Srbija']",2007-10-02T09:33:02Z,PT2M59S,"Cetnicke uz Gusle


chetniks Cetnici serbs srbi serbia srbija yugoslavia bosnia bosna Serbian kosovo cetnik republika srpska rs rsk vojska
serbia srbija srbi srbin serb serbs cetnik chetnik cetnici chetniks serbian beograd belgrade srpski srpska serbien cccc
Srbija srpske zene cure serbia girls women balkan kosovo je srbija muzika song music igra folk sexy
dance bosnia italy spain russia poland czech republic belorus slovakia slovenia croatia hrvatska ukraine hungary romania moldova estonia germany france greece portugal england scotland ireland north ireland norway sweden finland europe union belgium holland netherlands ljudi people britney spears maradona liverpool
serbia srbija srbi srbin serb serbs cetnik chetnik cetnici chetniks serbian beograd belgrade srpski srpska serbien cccc
Srbija srpske zene cure serbia girls women balkan kosovo je srbija muzika song music igra folk sexy
dance bosnia italy spain russia poland czech republic belorus slovakia slovenia croatia hrvatska ukraine hungary romania moldova estonia germany france greece portugal england scotland ireland north ireland norway sweden finland europe union belgium holland netherlands ljudi people britney spears Hrvati Dalmacija Croatia Istra Slavonija Vukovar Zagreb dinamo torcida bbb hajduk rijeka domovinski rat oluja bljesak maestral
teroristi Republika srpska krajina serbia srbija cetnik chetnik cetnici serbs croatia bosna bosnia hrvatska ustasa balija srbi serbian yugoslavia bih cccc Chetnosong serbian eurosong Hercegovina albania kosovo screbrenica general ante gotovina arkan tudjman mladic karadzic milosevic
Dubrovnik kosovo bih kosova shqiperia albania uck kla macedonia makedonija skopje greece hellas greek makedonia vmro
serbia srbija srbi srbin serb serbs cetnik chetnik cetnici chetniks serbian beograd belgrade srpski srpska serbien
serbian serbien chetniks cetnici serbs srbi serbia srbija yugoslavia bosnia bosna krajina kosovo cetnik chetnik srbin war Tanks army
serbian serbien chetniks cetnici serbs srbi serbia srbija yugoslavia bosnia bosna cetnik chetnik srbin
Dubrovnik kosovo bih kosova shqiperia albania uck kla macedonia makedonija skopje greece hellas greek makedonia vmro
serbia srbija srbi srbin serb serbs cetnik chetnik cetnici chetniks serbian beograd belgrade srpski srpska serbien cccc
Srbija srpske zene cure serbia girls women balkan kosovo je srbija muzika song music igra folk sexy
dance bosnia italy spain russia poland czech republic belorus slovakia slovenia croatia hrvatska ukraine hungary romania moldova estonia germany france greece portugal england scotland ireland north ireland norway sweden finland europe union belgium holland netherlands ljudi people britney spears
eurosong Hercegovina albania kosovo screbrenica
serbia srbija cetnik chetnik cetnici serbs croatia bosnia hrvatska srbi serbian yugoslavia bih cccc mladic karadzic milosevic",32556,141,,7,,https://www.youtube.com/watch?v=AX6yzpwHL40,https://archive.org/details/youtube-AX6yzpwHL40
T8wLNuax86Q,The Templars - City Traffic,streetvid,"['The', 'Templars', 'U.S.A', 'Skinhead', 'Oi!']",2007-10-02T23:34:41Z,PT2M58S,"Tramp′s(NY).Great Night.Vibram,Battle Cry,Oxblood,The Templars and The Business.",4203,10,,2,,https://www.youtube.com/watch?v=T8wLNuax86Q,https://archive.org/details/youtube-T8wLNuax86Q
,Foo Fighters live @ Yahoo Live Sets 2007 - Q&A 2,Inês Marques,,2007-10-03T00:00:00Z,,,,,,,Unknown error,Deleted,https://archive.org/details/youtube-g5iNm3daDmw
343ocoCJuJY,Battle Cry - Work Together,streetvid,"['Battle', 'Cry', 'U.S.A', 'Skinhead', 'Oi!']",2007-10-03T01:23:59Z,PT3M2S,"Tramp′s(NY).Great Night.Vibram,Battle Cry,Oxblood,The Templars and The Business.The bassist is Phil Templar.",2704,10,,3,,https://www.youtube.com/watch?v=343ocoCJuJY,https://archive.org/details/youtube-343ocoCJuJY
t_5gH7oX8X8,Rebel Pride!,Alexreb92,"['Johnny', 'Cash', 'Rebel', 'Confederate', 'States', 'of', 'America', 'The', 'South', 'will', 'rise', 'again!', 'Dixie', 'Flag', 'CSA', 'Rusty', 'Cage', 'American', 'Pride', 'rock', 'country']",2007-10-03T02:02:22Z,PT2M47S,Rusty cage by the Legendary Johhny Cash,221724,709,,438,,https://www.youtube.com/watch?v=t_5gH7oX8X8,https://archive.org/details/youtube-t_5gH7oX8X8
9hLMXYBCirU,Oxblood - Police,streetvid,"['Oxblood', 'U.S.A', 'Skinhead', 'Oi!']",2007-10-03T02:03:52Z,PT2M52S,"Tramp′s(NY).Great Night.Vibram,Battle Cry,Oxblood,The Templars and The Business.",19751,40,,9,,https://www.youtube.com/watch?v=9hLMXYBCirU,https://archive.org/details/youtube-9hLMXYBCirU
KRX4OkDtsZU,dc Talk Love is a Verb- Music Video,Shawn Newell,"['Love', 'dc', 'talk', 'TobyMac', 'Verb', 'Rap', 'Old', 'School', 'Dreams']",2007-10-03T02:15:18Z,PT3M15S,The greatest Music Video of dc Talk's Love is a Verb you'll ever see. Probably the only one you'll ever see,109093,149,,54,,https://www.youtube.com/watch?v=KRX4OkDtsZU,https://archive.org/details/youtube-KRX4OkDtsZU
_kTBbTSjZpI,I Am... All of Me by Crush 40 (Main Theme of Shadow the Hedgehog),blackblur7,"['Shadow', 'the', 'Hedgehog', 'Main', 'Theme', 'Soundtrack', 'Music', 'Am', 'All', 'Me', 'Almost', 'Dead', 'Waking', 'Up', 'Chosen', 'One', 'Hail', 'Never', 'Turn', 'Back', 'Who', 'Broken', 'Crush', '40', 'Jun', 'Senoue', 'Powerman', '5000', 'Julien-K', 'A2', 'Mona', 'Lisa', 'Overdrive', 'Magna-Fi', 'Sins', 'Divine', 'Mother', 'Sonic', 'Team', 'SEGA', 'Hero', 'Dark', 'Black', 'Doom', 'Doctor', 'Eggman', 'Robotnik', 'Adventure', 'Battle', 'Rouge', 'Bat', 'Miles', 'Tails', 'Prower', 'Knuckles', 'Echidna', 'Paul', 'Shortino', 'Doc', 'Robeatnix', 'Mix', 'Remix', 'Factory']",2007-10-03T03:41:36Z,PT3M52S,"I Am... All of Me by Crush 40 (Main Theme of Shadow the Hedgehog)

Lyrics

Verse 1

I see no, hear no evil
Black writings on the wall
Unleash a million faces
And one by one they fall

Black hearted evil
Brave hearted hero
I am all... I am all... I am

I... I... I... I am

Here we go buddy... Here we go buddy... Here we go
Here we go buddy... Here we go

Go ahead and try to see through me
Do it if you dare
One step forward, two steps back
I'm here (One step forward, two steps back)

Do it... Do it... Do it... Do it...

Can you see all of me?
Walk into my mystery
Step inside and hold on for dear life

Do you remember me?
Capture you or set you free
I am all... I am all of me
(I am... I am all of me)

I am... I am... I'm all of me
I am... I am... I'm all of me
I am... I am... I'm all of me

Here we go... go... go... 
Go... go... go... go...
All of me

Verse 2

I see and feel the evil
My hands will crush 'em all
You think you have the answer
Well I laugh and watch you fall

Black hearted evil
Brave hearted hero
I am all... I am all... I am

I... I... I... I am

Here we go buddy... Here we go buddy... Here we go
Here we go buddy... Here we go

Go ahead and try to see through me
Do it if you dare
One step forward, two steps back
I'm here (One step forward, two steps back)

Do it... Do it... Do it... Do it...

Can you see all of me?
Walk into my mystery
Step inside and hold on for dear life

Do you remember me?
Capture you or set you free
I am all... I am all of me
(I am... I am all of me)

I am... I am... I'm all of me
I am... I am... I'm all of me

Here we go... go... go...
Go... Go... Go... Go...

I am; I am everyone; everywhere, anyhow, any way, any will, any day
I am; I am everyone, everywhere, anyhow, any way, any will, any day
I am... I am... I am...
I am... I am... I am...

I am...

Do it... Do it... Do it... Do it...

Can you see all of me?
Walk into my mystery
Step inside and hold on for dear life

Do you remember me?
Capture you or set you free
I am all, I am all of me
(I am... I am all of me)

I am... I am... I'm all of me
I am... I am... I'm all of me
I am I am... I'm all of me

Here we go... Here we go
I am... I am... I'm all of me
Here we go... go... go... 
Go... Go... Go... Go... Go...

I am... I am all of me",17063228,134452,,22903,,https://www.youtube.com/watch?v=_kTBbTSjZpI,https://archive.org/details/youtube-_kTBbTSjZpI
