Username,Video Title,Published At
NorfolkTV,GED Program Changes / Chronic Disease Self-Management / Parents as Teachers - The Forum,2013-05-15T15:58:20Z
NorfolkTV,Autism Explored pt. 3 - Doctor and Parent Panel Q & A,2013-05-15T15:55:46Z
NorfolkTV,Teen International Chess Champion and a Chessmaster Visit Battleship,2013-05-15T15:17:34Z
NorfolkTV,Formal 05/14/13 Session - Norfolk City Council,2013-05-15T01:42:23Z
NorfolkTV,Work 05/14/13 Session - Norfolk City Council,2013-05-14T22:09:46Z
NorfolkTV,2nd Real Estate Tax Rate Increase Public Hearing - City of Norfolk,2013-05-14T15:45:03Z
NorfolkTV,"Norfolk News Now - May 10, 2013",2013-05-10T16:05:36Z
NorfolkTV,Take the New Norfolk.gov With You With Mobile Apps,2013-05-09T19:44:28Z
NorfolkTV,Norfolk AIR Makes Property Data Easy To Find,2013-05-09T19:39:44Z
NorfolkTV,Scope Your Future / Foster Care Month / Day for People with Disabilities - The Forum,2013-05-09T19:27:45Z
NorfolkTV,"Cooking healthy, Summer School Update, NPD latest, Summer Codes - Norfolk Perspectives",2013-05-08T20:46:14Z
NorfolkTV,Norfolk Police Third Patrol Update - Norfolk Perspectives,2013-05-08T20:22:04Z
NorfolkTV,Super Summer School Opportunity 2013,2013-05-08T20:17:16Z
NorfolkTV,Cooking Healthy with Jae Sinnett - Norfolk Perspectives,2013-05-08T19:36:53Z
NorfolkTV,Relay for Life 2013 - Norfolk Perspectives,2013-05-08T19:05:53Z
NorfolkTV,Work 05/07/13 Session - Norfolk City Council,2013-05-07T21:23:40Z
NorfolkTV,"140 years of Utilities, Norf Collegiate classes, Botanical 75th, Hershey Track & Field - NP",2013-05-06T13:36:54Z
NorfolkTV,Virginia Arts Festival Celebrates the "Rite of Spring" - Norfolk Perspectives,2013-05-06T13:32:48Z
NorfolkTV,Understanding The Affordable (Health) Care Act,2013-05-02T15:50:25Z
NorfolkTV,City Summer Camp Roundup 2013,2013-05-02T14:43:27Z
NorfolkTV,"Norfolk Real Estate Tax Rate Public Hearing - May 1, 2013",2013-05-02T14:04:37Z
NorfolkTV,Scope Your Future and Discover Apprenticeships,2013-04-30T17:57:02Z
NorfolkTV,"FY2014 Budget Public Hearing pt. 1 - City of Norfolk, VA",2013-04-25T13:54:44Z
NorfolkTV,"FY2014 Budget Public Hearing pt. 2 - City of Norfolk, VA",2013-04-25T13:35:59Z
NorfolkTV,Formal 04/23/13 Session - Norfolk City Council,2013-04-24T00:09:28Z
NorfolkTV,Work 04/23/13 Session pt. 2 - Norfolk City Council,2013-04-23T23:24:44Z
NorfolkTV,Work 04/23/13 Session pt. 1 (Budget) - Norfolk City Council,2013-04-23T21:19:21Z
NorfolkTV,We Roll Together: Share the Road,2013-04-23T19:34:14Z
NorfolkTV,"""Scope Your Future"" at the Apprentice Expo!",2013-04-22T15:32:51Z
NorfolkTV,Child abuse on rise / Older adult depression / "A Matter of Balance" - The Forum,2013-04-22T15:04:23Z
NorfolkTV,Norfolk's National Travel and Tourism Celebration with the Decker boys - Norfolk Perspectives,2013-04-22T14:48:36Z
NorfolkTV,Fort Monroe In Transition - April 2013,2013-04-22T14:29:29Z
NorfolkTV,"Senior Olympians, Team Better Block, Antique and Flea Market, Bike Month - Norfolk Perspectives",2013-04-19T20:19:20Z
NorfolkTV,The Virginia International Tattoo and NATO Fest 2013 in Norfolk - Perspectives,2013-04-19T15:57:23Z
NorfolkTV,"Girl Scouts help Foodbank, Miracles in Art, Apprentice Expo - Norfolk Perspectives",2013-04-19T15:29:29Z
NorfolkTV,Homeless Action Response Team (HART) - The Forum,2013-04-19T13:51:04Z
NorfolkTV,Autism Explored pt. 2 - Health Watch,2013-04-17T20:12:25Z
NorfolkTV,Request Tracker on the New Norfolk.gov,2013-04-17T19:51:02Z
NorfolkTV,Directories on the New Norfolk.gov,2013-04-17T19:46:33Z
NorfolkTV,Work 04/16/13 Session - NPS & Norfolk City Council,2013-04-16T21:07:51Z
NorfolkTV,FY 2014 Proposed Budget - City of Norfolk,2013-04-16T19:01:40Z
NorfolkTV,Team Better Block - Granby & Olney Phase in Norfolk,2013-04-15T18:47:01Z
NorfolkTV,Norfolk Therapeutic Center Expands,2013-04-15T13:58:24Z
NorfolkTV,"Girls run, Great Cleanup, Summer Camps - Norfolk Perspectives",2013-04-12T14:25:09Z
NorfolkTV,"Homeschool Day at Nauticus in Norfolk, VA",2013-04-12T14:18:31Z
NorfolkTV,Kindergarten Kickoff - The Forum,2013-04-11T17:50:52Z
NorfolkTV,Last Voyage Of The U.S.S. Monitor,2013-04-11T14:22:47Z
NorfolkTV,Green Reader in Norfolk Public Schools,2013-04-11T14:10:55Z
NorfolkTV,Norfolk Address Information Resource (AIR) 2.0 Overview,2013-04-11T13:45:57Z
NorfolkTV,Formal 04/09/13 Session - Norfolk City Council,2013-04-10T02:07:49Z
NorfolkTV,Work 04/09/13 Session - Norfolk City Council,2013-04-09T23:03:53Z
NorfolkTV,"Child Abuse Prevention, Free Tax Prep, Suicide Prevention Event - The Forum",2013-04-09T18:15:56Z
NorfolkTV,HRUBS Bill Explained,2013-04-09T18:12:52Z
NorfolkTV,Get Fit Norfolk Pt. 2 - So it begins!,2013-04-09T17:51:03Z
NorfolkTV,"Get Fit Norfolk Pt. 1 - How out of shape am I, really?",2013-04-09T17:40:42Z
NorfolkTV,"MEAC, Badges for Baseball, Young Audiences, 900 Men Breakfast - Norfolk Perspectives",2013-04-08T17:56:42Z
NorfolkTV,Norfolk Riverfest 2013 - Norfolk Perspectives,2013-04-08T17:43:11Z
NorfolkTV,Jump Start Wellness In Ten Weeks,2013-04-08T17:28:14Z
NorfolkTV,"New Hotel Conference Center Presentation To Norfolk City Council - April 2, 2013",2013-04-02T21:34:25Z
NorfolkTV,Work 04/02/13 Session - Norfolk City Council,2013-04-02T20:54:44Z
NorfolkTV,"Norfolk News Now - April 1, 2013 edition",2013-04-01T19:57:30Z
NorfolkTV,Governor's School for the Arts 25th Anniversary Gala Show - Norfolk Perspectives,2013-03-29T18:04:26Z
NorfolkTV,"Hatch Norfolk latest, Men Cook, Red Cross Month, Youth Month - Norfolk Perspectives",2013-03-29T18:01:17Z
NorfolkTV,Formal 03/26/13 Session - Norfolk City Council,2013-03-27T01:01:37Z
NorfolkTV,Regular 03/26/13 Session - Norfolk City Council,2013-03-27T00:54:58Z
NorfolkTV,Senior Real Estate Tax Relief / Urns for Vets / American Legion Auxiliary - The Forum,2013-03-22T18:50:01Z
NorfolkTV,2013 Virginia Arts Festival Preview,2013-03-22T16:53:34Z
NorfolkTV,"An Odd Couple, Touch a Truck, Getting Fit part 1 - Norfolk Perspectives",2013-03-22T16:51:57Z
NorfolkTV,Autism Explored pt. 1 - Health Watch,2013-03-20T19:20:55Z
NorfolkTV,Formal 03/19/13 Session - Norfolk City Council,2013-03-19T23:33:04Z
NorfolkTV,Regular 03/19/13 Session - Norfolk City Council,2013-03-19T22:35:05Z
NorfolkTV,My Dashboard on Norfolk.gov,2013-03-19T16:04:48Z
NorfolkTV,Notify Me on Norfolk.gov,2013-03-19T15:57:23Z
NorfolkTV,Beyond The Job - Public Works Employees Help Out In Emergencies,2013-03-18T16:57:08Z
NorfolkTV,The USS Wisconsin getting "ship-shape" for below deck tours,2013-03-13T22:24:54Z
NorfolkTV,The New Norfolk.Gov Website - Overview,2013-03-11T20:31:44Z
NorfolkTV,Saint Patrick's Day Parade 2013 Preview - Norfolk Perspectives,2013-03-08T14:58:36Z
NorfolkTV,"Bauer Compressors - Expanding biz and jobs in Norfolk, VA",2013-03-07T20:58:15Z
NorfolkTV,Saint Mary's Home for Disabled Children Gala & Auction 2013 - Norfolk Perspectives,2013-03-06T18:52:46Z
NorfolkTV,"Norfolk News Now - March 1, 2013 edition",2013-03-06T17:14:58Z
NorfolkTV,Virginia Symphony President - Norfolk Perspectives,2013-03-06T16:33:58Z
NorfolkTV,Work 03/05/13 Session - Norfolk City Council,2013-03-05T22:23:26Z
NorfolkTV,"RBI baseball, Summer jobs, Energy plant, Saint Patrick's Day Parade - Norfolk Perspectives",2013-03-01T17:29:01Z
NorfolkTV,How much "sugar" is in that soft drink?,2013-03-01T17:25:19Z
NorfolkTV,Senior/Disabled Tax Relief changes you need to know about - Norfolk Perspectives,2013-03-01T17:13:22Z
NorfolkTV,Formal 02/26/13 Session - Norfolk City Council,2013-02-27T00:41:05Z
NorfolkTV,Regular 02/26/13 Session - Norfolk City Council,2013-02-27T00:19:21Z
NorfolkTV,Scorpion vs. Rabbit vs. Armadillo vs. Bob - The Virginia Zoo,2013-02-22T20:05:06Z
NorfolkTV,Energy Sharing with Dominion Power and the Salvation Army - Norfolk Perspectives,2013-02-22T19:58:00Z
NorfolkTV,Taste of Hampton Roads 2013 - The Forum,2013-02-22T19:30:14Z
NorfolkTV,"Tyranny exposed in Malawi with CREATOrS, Inc - Norfolk Perspectives",2013-02-22T19:03:27Z
NorfolkTV,Broken Heart Syndrome - Health Watch,2013-02-20T18:08:50Z
NorfolkTV,"2013 Senior Olympics Sign Ups - Norfolk, VA",2013-02-20T17:49:11Z
NorfolkTV,"Tuskegee Airmen, Rhythms of Africa, Bad weather prep, Texting the Crime line - Perspectives",2013-02-15T17:56:00Z
NorfolkTV,Attucks Lecture Series about local African Americans,2013-02-15T17:44:32Z
NorfolkTV,Virginia Zoo's latest family additions,2013-02-15T15:36:06Z
NorfolkTV,Senior Ombudsmen needed / Senior Olympics / Taste of Hampton Roads - The Forum,2013-02-13T16:21:48Z
NorfolkTV,Regular 02/12/13 Session - Norfolk City Council,2013-02-13T00:42:39Z
NorfolkTV,Formal 02/12/13 Session - Norfolk City Council,2013-02-13T00:37:27Z
NorfolkTV,Ingleside's New Gym Is Open For Fun - Norfolk,2013-02-12T20:00:04Z
NorfolkTV,State of the City of Norfolk - 2013 Address,2013-02-09T00:09:34Z
NorfolkTV,Sustainable Living Fair - Hampton Roads,2013-02-07T16:00:21Z
NorfolkTV,"Flood plane management, Senior Olympics is coming, Faith Inclusion Network - Norfolk Perspectives",2013-02-07T15:41:37Z
NorfolkTV,"Tax tips for free filing, Federal debit cards, Safe sleep practices for babies - The Forum",2013-02-07T15:23:03Z
NorfolkTV,Work 02/05/13 Session - Norfolk City Council,2013-02-05T21:50:48Z
NorfolkTV,Team Better Block Visits Norfolk,2013-02-05T18:37:47Z
NorfolkTV,Tae Kwon Do Demonstration - Norfolk Parks and Rec,2013-02-04T19:24:30Z
NorfolkTV,Seven Venues Upcoming Shows In Norfolk,2013-02-04T18:21:54Z
NorfolkTV,"Norfolk News Now - February 1, 2013 edition",2013-02-01T17:27:34Z
NorfolkTV,Married Coaches Spark Success At Lake Taylor High,2013-02-01T16:54:17Z
NorfolkTV,Lifelong Learning Opportunities - Norfolk Perspectives,2013-02-01T16:38:43Z
NorfolkTV,Norfolk's FY2014 Budget Building Now,2013-01-31T15:53:17Z
NorfolkTV,Team Better Block Visits Norfolk,2013-01-31T15:23:07Z
NorfolkTV,Formal 01/29/13 Session - Norfolk City Council,2013-01-30T01:24:10Z
NorfolkTV,Regular 01/29/13 Session - Norfolk City Council,2013-01-29T23:02:08Z
NorfolkTV,Joint Session with Norfolk Retirement System - 01/29/13,2013-01-29T22:18:12Z
NorfolkTV,Navy and Eagle Scouts Make Rain Garden at the Virginia Zoo,2013-01-28T14:21:03Z
NorfolkTV,"MacArthur Memorial At Morotai, Indonesia",2013-01-24T15:24:22Z
NorfolkTV,Hampton Roads Community Foundation - Norfolk Perspectives Interview,2013-01-23T18:25:28Z
NorfolkTV,Earned Income Tax Credit - Motorcycle,2013-01-23T18:11:02Z
NorfolkTV,Earned Income Tax Credit - Grocery,2013-01-23T18:01:28Z
NorfolkTV,"Meet the most important persons in Norfolk, Rhonda and you",2013-01-22T18:51:39Z
NorfolkTV,Golfing with Rocks in Norfolk,2013-01-18T17:36:44Z
NorfolkTV,French Influence On Forts Of The American Revolution,2013-01-18T15:30:05Z
NorfolkTV,Eleanor Roosevelt Rediscovered,2013-01-18T15:02:03Z
NorfolkTV,"Norfolk NAACP Pres, NPL African American History,  Historic Cemetery, Hurrah Freedom Train - NP",2013-01-17T22:26:33Z
NorfolkTV,Concussions - Health Watch,2013-01-17T22:08:31Z
NorfolkTV,Work 01/15/13 Session - Norfolk City Council,2013-01-15T22:23:48Z
NorfolkTV,The Stanhope House now offering hope and well-being,2013-01-15T18:19:09Z
NorfolkTV,Norfolk News Now - January 2013 edition,2013-01-14T16:27:59Z
NorfolkTV,Formal 01/08/13 Session - Norfolk City Council,2013-01-09T00:39:43Z
NorfolkTV,Regular 01/08/13 Session - Norfolk City Council,2013-01-09T00:24:27Z
NorfolkTV,Know the Code - A primer on Norfolk city codes,2013-01-07T18:34:33Z
NorfolkTV,The Importance of giving blood - Health Watch,2013-01-04T18:30:05Z
NorfolkTV,Adoption Court - City of Norfolk,2013-01-04T18:09:26Z
NorfolkTV,Norfolk Visual Arts Winter Activities For You,2013-01-03T14:51:36Z
NorfolkTV,Norfolk Animal Care Center's Fresh Look,2013-01-03T14:45:23Z
NorfolkTV,"Senior Financial Exploitation, Grief sharing, Suicide Prevention pt. 5 - The Forum",2013-01-02T16:51:51Z
NorfolkTV,"Pet Shelter new look, Sustainable holidays, Winter art workshops - Norfolk Perspectives",2013-01-02T16:34:25Z
NorfolkTV,"Fitness Center updates, Winterizing the home, LEGIT youth entrepreneurs, Breakthrough Norview",2013-01-02T16:14:45Z
NorfolkTV,The Virginian Pilot's Relevance and Reach,2012-12-24T19:14:52Z
NorfolkTV,Amtrak's Future in Virginia - Thelma Drake interview,2012-12-24T18:48:28Z
NorfolkTV,Amtrak arrives in Norfolk,2012-12-20T16:04:51Z
NorfolkTV,Norfolk earns White House recognition - Michelle Obama awards Attucks R.I.S.E,2012-12-20T15:55:12Z
NorfolkTV,Adoption Day / State Refunds Go Electronic / Reducing Risky Behaviors,2012-12-18T17:41:37Z
NorfolkTV,Block by Block Grants For Your Neighborhood,2012-12-18T17:34:52Z
NorfolkTV,Staying fit at Norfolk Fitness and Wellness Ctr.,2012-12-17T15:06:03Z
NorfolkTV,Dominique Da Diva - DJ helps youth,2012-12-17T15:04:31Z
NorfolkTV,The Queen's Celebration Grove at Norfolk Botanical Garden,2012-12-17T14:55:19Z
NorfolkTV,Building community through city leadership in Public Works,2012-12-17T14:50:55Z
NorfolkTV,Trash for Cash - Recycling can be very rewarding,2012-12-17T14:46:24Z
NorfolkTV,Flooding Task Force - Hurricane Sandy after action briefing,2012-12-13T17:36:15Z
NorfolkTV,Holiday safety tips from the Police Department,2012-12-13T17:27:15Z
NorfolkTV,Higher Education Gets You "Set For Life",2012-12-12T19:04:54Z
NorfolkTV,"Young Audiences wins Alli Award, White House awards Attucks, Library latest - Norfolk Perspectives",2012-12-12T18:57:26Z
NorfolkTV,Formal 12/11/12 Session - Norfolk City Council,2012-12-12T02:22:23Z
NorfolkTV,Regular 12/11/12 Session - Norfolk City Council,2012-12-12T00:33:15Z
NorfolkTV,Adopting from the Norfolk Animal Care and Adoption Center,2012-12-11T22:47:03Z
NorfolkTV,Toy Safety 2012 - Health Watch,2012-12-06T16:17:35Z
NorfolkTV,Work 12/04/12 Session - Norfolk City Council Meeting,2012-12-04T22:04:56Z
NorfolkTV,"Norfolk News Now - December 1, 2012 Edition",2012-12-04T20:27:50Z
NorfolkTV,Make A Holiday Arrangement / Wreath,2012-11-28T15:52:50Z
NorfolkTV,A child's day in court (CASA) / Suicide Prevention pt. 4 - The Forum,2012-11-26T18:31:54Z
NorfolkTV,Norfolk Crime Prevention Awards 2012 Ceremony,2012-11-26T18:21:47Z
NorfolkTV,Community Collaboration Center expanding in Norfolk,2012-11-26T18:20:16Z
NorfolkTV,"Crime Prevention awarded, ice palace at MacArthur Mall, Holiday Clogs - Norfolk Perspectives",2012-11-21T19:38:59Z
NorfolkTV,MacArthur Memorial grand re-opening,2012-11-21T18:44:20Z
NorfolkTV,Work 11/20/12 Session - Norfolk Public Schools and City Council,2012-11-20T21:45:16Z
NorfolkTV,"Sandy lessons, Mustache Bash, Sheriff's Bowl, Dominon Power - Norfolk Perspectives",2012-11-16T15:50:43Z
NorfolkTV,Hacker Mini-Maker Faire of Invention with Boba Fett and Electric Car,2012-11-16T14:43:20Z
NorfolkTV,Norfolk First for Veterans,2012-11-15T16:23:47Z
NorfolkTV,"Adoption, Foster children's holiday help tax time volunteers - The Forum",2012-11-15T15:51:33Z
NorfolkTV,Formal 11/13/12 Session - Norfolk City Council,2012-11-14T01:06:38Z
NorfolkTV,Regular 11/13/12 Session - Norfolk City Council,2012-11-14T00:00:45Z
NorfolkTV,Norfolk News Now - November 2012 edition,2012-11-13T15:17:57Z
NorfolkTV,The Hermitage Museum and Gardens,2012-11-13T15:07:31Z
NorfolkTV,Work 11/06/12 Session - Norfolk City Council,2012-11-06T21:26:54Z
NorfolkTV,Frankenstorm Sandy - Norfolk recovers,2012-11-02T17:41:33Z
NorfolkTV,"Trees Gala & Auction, Trash talk, Deputy training, Norfolk historic calendar - Norfolk Perspectives",2012-11-02T16:32:50Z
NorfolkTV,2012 Holidays in the City Parade preview - Norfolk Perspectives,2012-10-31T16:13:03Z
NorfolkTV,"Lost Norfolk Architecture, Virginia - Part 2",2012-10-31T15:49:55Z
NorfolkTV,Light Rail Holiday Express - Norfolk Perspectives,2012-10-31T15:37:59Z
NorfolkTV,Navy Wives featured in new VA Stage production - The Comfort Team,2012-10-30T16:26:14Z
NorfolkTV,"Recreation, NPL Books and Brew, Grand Illumination Parade, Sickle Cell Anemia - Norfolk Perspectives",2012-10-30T16:16:32Z
NorfolkTV,Norfolk's veterans services / Aid & Attendance VA pension / Suicide Prevention Part 3 - The Forum,2012-10-25T18:06:19Z
NorfolkTV,Circle of Life Family Caregiving - Health Watch,2012-10-24T16:17:05Z
NorfolkTV,Formal 10/23/12 Session - Norfolk City Council,2012-10-24T01:00:41Z
NorfolkTV,Regular 10/23/12 Session - Norfolk City Council,2012-10-23T23:37:57Z
NorfolkTV,Election Day 411 - Norfolk Perspectives,2012-10-22T13:26:55Z
NorfolkTV,"Commonhelp, Lifeline Utilities, Free Financial Planning - The Forum",2012-10-22T13:24:14Z
NorfolkTV,Volunteers welcome in Norfolk,2012-10-17T18:15:02Z
NorfolkTV,"Amtrak arriving, Nauticus accolade, Skateboard event, National Philanthropy Day - NP",2012-10-17T18:03:59Z
NorfolkTV,2013 Legislative Priorities Community Conversation - Norfolk Perspectives,2012-10-16T21:16:43Z
NorfolkTV,Joint 10/16/12 Session - Norfolk City Council & NRHA,2012-10-16T20:55:57Z
NorfolkTV,"Environmental Buffers, Boys to Men, Haunted Ship, Falling for Dance - Norfolk Perspectives",2012-10-15T16:29:32Z
NorfolkTV,Analysis of Military Highway Corridor by ULI - full version,2012-10-11T18:40:30Z
NorfolkTV,Military Highway Corridor Vision - Norfolk news report,2012-10-11T18:35:32Z
NorfolkTV,A look around the Hermitage Museum,2012-10-10T15:20:57Z
NorfolkTV,Formal 10/09/12 Session - Norfolk City Council,2012-10-09T23:42:21Z
NorfolkTV,Informal 10/09/12 Session - Norfolk City Council,2012-10-09T23:14:05Z
NorfolkTV,Norfolk Stroller Striders - Staying healthy while raising baby,2012-10-09T16:28:59Z
NorfolkTV,Norfolk Public Libraries Teen Read Week,2012-10-09T16:21:47Z
NorfolkTV,Suicide Prevention Part 2 & be part of the City Volunteer Program - The Forum,2012-10-04T14:05:27Z
NorfolkTV,d'Art Big Top Auction is October 6th,2012-10-03T15:03:43Z
NorfolkTV,"Recycling payback, Berkley Bridge, Fire prevention, VA Stage fall preview  - Norfolk Perspecitves",2012-10-03T14:51:17Z
NorfolkTV,Work 10/02/12 Session - Norfolk City Council,2012-10-02T21:07:08Z
NorfolkTV,"Norfolk News Now - October 1, 2012 edition",2012-10-01T17:49:56Z
NorfolkTV,MacArthur Memorial expansion opening preview,2012-10-01T14:05:22Z
NorfolkTV,"MacArthur Memorial Opening Weekend, Fitness with Fido, Girl Scouts, d'Art auction",2012-09-27T20:00:38Z
NorfolkTV,Clearing the air about smoking - health risks and cessation,2012-09-27T19:27:23Z
NorfolkTV,"Crime to cooking, Feet need help?, FBI Citizens' acad - The Forum",2012-09-25T17:14:12Z
NorfolkTV,You & Your Neighbor Built This!,2012-09-24T13:20:47Z
NorfolkTV,Urban bicycle sharrows / lanes improve safety at low cost,2012-09-20T14:15:11Z
NorfolkTV,Future of the Tunnels - Presentation to Norfolk City Council 09/11/12,2012-09-19T21:38:04Z
NorfolkTV,The Real Treasure Island,2012-09-19T19:54:53Z
NorfolkTV,A New "Y" on Granby - Park Place YMCA,2012-09-17T16:41:39Z
NorfolkTV,"Botanical concerts and classes, and Seven Venues shows, Chrysler Museum glass",2012-09-17T16:41:30Z
NorfolkTV,Foodbank Hunger Action Month - September 2012,2012-09-13T16:56:01Z
NorfolkTV,Infants with developmental delays graduate!,2012-09-13T16:29:04Z
NorfolkTV,Formal 09/11/12 Session - Norfolk City Council,2012-09-12T00:44:50Z
NorfolkTV,Regular 09/11/12 Session - Norfolk City Council,2012-09-11T23:20:19Z
NorfolkTV,"Granby Street's 1st Meet, Greet and Imagine rocks in downtown Norfolk",2012-09-10T16:28:40Z
NorfolkTV,First Female Boxing Coach in U.S. Olympic History - News story,2012-09-10T14:55:40Z
NorfolkTV,First Female Boxing Coach in U.S. Olympic History - interview,2012-09-10T13:54:59Z
NorfolkTV,Ride your bike at Botanical Garden - Seasonal,2012-09-07T16:01:21Z
NorfolkTV,Norfolk's Museum Age,2012-09-05T13:36:14Z
NorfolkTV,Norfolk News Now - September 2012,2012-09-04T15:34:12Z
NorfolkTV,Self-discipline with Deputy Bob and a puppet named Mary Sue - Norfolk Perspecitives,2012-08-30T17:30:14Z
NorfolkTV,Formal 08/28/12 Session - Norfolk City Council,2012-08-29T01:55:06Z
NorfolkTV,Regular 08/28/12 Session part 2 - Norfolk City Council,2012-08-28T23:25:56Z
NorfolkTV,Regular 08/28/12 Session Part 1 - Norfolk City Council,2012-08-28T21:42:18Z
NorfolkTV,Depression's grasp on kids / Getting ready for school - The Forum,2012-08-28T19:26:10Z
NorfolkTV,"A dramatic look into HIV, Prostate cancer & Women with cardiovascular disease",2012-08-28T16:08:08Z
NorfolkTV,"Norfolk Play Day, After school activities, Neighborhood cruises, Transitional care",2012-08-28T16:02:31Z
NorfolkTV,Meet three interns who use electrons to battle bullies,2012-08-27T15:32:32Z
